ISIN,DocumentType,EffectiveDate,DownloadDate,DownloadUrl,FilePath,MD5Hash,FileSize
DE000A3D7559,Prospectus,02/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_1_Bona_Futura_01_02_2024.pdf,../Hansainvest/DE000A3D7559/VKP_1_Bona_Futura_01_02_2024.pdf,77d4e617a372942d675e70c8874ee62e,1055832
DE000A1H44G8,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_3ik_Strategiefonds_I_15_11_2023.pdf,../Hansainvest/DE000A1H44G8/VKP_3ik_Strategiefonds_I_15_11_2023.pdf,1f5fa7ca2ea9c4d2907136048995f9ba,1209238
DE000A1H44G8,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_606_3ik-Strategiefonds_I_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A1H44G8/JB_606_3ik-Strategiefonds_I_Bericht_2023-08-31_Layout_PDF.pdf,4e8f882c98d0811bbf10a1129d153025,1480693
DE000A1H44G8,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6066_3ik-Strategiefonds_I_2023-02-28.pdf,../Hansainvest/DE000A1H44G8/HJB_6066_3ik-Strategiefonds_I_2023-02-28.pdf,fdc3f800799d4598ea2089f89684a614,712193
DE000A1H44L8,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_3ik_Strategiefonds_III_15_11_2023.pdf,../Hansainvest/DE000A1H44L8/VKP_3ik_Strategiefonds_III_15_11_2023.pdf,d4621036808a53992781103075fb4426,1240462
DE000A1H44L8,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6068_3ik-Strategiefonds_III_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A1H44L8/JB_6068_3ik-Strategiefonds_III_Bericht_2023-08-31_Layout_PDF.pdf,900b8adb7b1d4ae85ec122df24792b4b,1316844
DE000A1H44L8,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6068_3ik-Strategiefonds_III_2023-02-28.pdf,../Hansainvest/DE000A1H44L8/HJB_6068_3ik-Strategiefonds_III_2023-02-28.pdf,42057aff5812b58b31a9620bf0ea4343,638208
DE000A3DV7B5,Prospectus,02/19/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AuM_Experts_Momentum_World_19_02_2024.pdf,../Hansainvest/DE000A3DV7B5/VKP_AuM_Experts_Momentum_World_19_02_2024.pdf,c74ec09f6223dc8eec099d822fb6ada8,1062542
DE000A3DV7B5,Annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1983_AM_Experts_Momentum_World_Bericht_2023-03-31_Layout_PDF_5.pdf,../Hansainvest/DE000A3DV7B5/Jahresbericht_1983_AM_Experts_Momentum_World_Bericht_2023-03-31_Layout_PDF_5.pdf,ddf6083b6368897bf56e702572bc8e8b,1142653
DE000A3DV7B5,Semi annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1983_AM_Experts_Momentum_World_Bericht_2023-09-30_Layout_PDF.pdf,../Hansainvest/DE000A3DV7B5/HJB_1983_AM_Experts_Momentum_World_Bericht_2023-09-30_Layout_PDF.pdf,03ed5ee343303c7431941c12fed69025,898747
DE000A14UW02,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_A_IX_Faktor_Fonds_01_01_2023.pdf,../Hansainvest/DE000A14UW02/VKP_A_IX_Faktor_Fonds_01_01_2023.pdf,af814d3915c1a1fb53c5a195cbfefbf7,1157476
DE000A14UW02,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6174_A_IX_Faktor_Fonds_2022-12-31.pdf,../Hansainvest/DE000A14UW02/JB_6174_A_IX_Faktor_Fonds_2022-12-31.pdf,0f174daee667f2e6b69b425c4ab7ac41,1074347
DE000A14UW02,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6174_A_IX_Faktor_Fonds_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A14UW02/HJB_6174_A_IX_Faktor_Fonds_Bericht_2023-06-30_Layout_PDF.pdf,9cc5e3711acb7702e577f477a4f148f2,538640
DE000A2QJLD2,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aaapollo_11_Global_01_01_2023.pdf,../Hansainvest/DE000A2QJLD2/VKP_Aaapollo_11_Global_01_01_2023.pdf,a72a0b20662486ca52c9c0d50023da88,1148201
DE000A2QJLD2,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1916_Aaapollo_11_Global_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A2QJLD2/JB_1916_Aaapollo_11_Global_Bericht_2023-08-31_Layout_PDF.pdf,d961af57d66818a9581f01380dd398b0,1068314
DE000A2QJLD2,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1916_Aaapollo_11_Global_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A2QJLD2/Halbjahresbericht_1916_Aaapollo_11_Global_Bericht_2023-02-28_Layout_PDF.pdf,f9eedada4625f3aaebcc22d920394e80,531068
DE000A2QJLE0,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_Aaapollo_11_Global_01_01_2023.pdf,../Hansainvest/DE000A2QJLE0/VKP_Aaapollo_11_Global_01_01_2023.pdf,a72a0b20662486ca52c9c0d50023da88,1148201
DE000A2QJLE0,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1916_Aaapollo_11_Global_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A2QJLE0/JB_1916_Aaapollo_11_Global_Bericht_2023-08-31_Layout_PDF.pdf,d961af57d66818a9581f01380dd398b0,1068314
DE000A2QJLE0,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1916_Aaapollo_11_Global_Bericht_2023-02-28_Layout_PDF.pdf,../Hansainvest/DE000A2QJLE0/Halbjahresbericht_1916_Aaapollo_11_Global_Bericht_2023-02-28_Layout_PDF.pdf,f9eedada4625f3aaebcc22d920394e80,531068
DE000A2QJK43,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ABSOLUTE_Volatility_01_01_2023.pdf,../Hansainvest/DE000A2QJK43/VKP_ABSOLUTE_Volatility_01_01_2023.pdf,3ae890720b0bc07d408dfbf2b8730822,1203873
DE000A2QJK43,Annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1095_ABSOLUTE_Volatility_2023-10-31.pdf,../Hansainvest/DE000A2QJK43/JB_1095_ABSOLUTE_Volatility_2023-10-31.pdf,794764e90d28ccc2cbbed27ad0ccbe07,1260498
DE000A2QJK43,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1095_ABSOLUTE_Volatility_2023-04-30.pdf,../Hansainvest/DE000A2QJK43/HJB_1095_ABSOLUTE_Volatility_2023-04-30.pdf,b3694dc5268d15ad7d4e4a56a68bfc8d,547514
DE000A2QJK50,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ABSOLUTE_Volatility_01_01_2023.pdf,../Hansainvest/DE000A2QJK50/VKP_ABSOLUTE_Volatility_01_01_2023.pdf,3ae890720b0bc07d408dfbf2b8730822,1203873
DE000A2QJK50,Annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1095_ABSOLUTE_Volatility_2023-10-31.pdf,../Hansainvest/DE000A2QJK50/JB_1095_ABSOLUTE_Volatility_2023-10-31.pdf,794764e90d28ccc2cbbed27ad0ccbe07,1260498
DE000A2QJK50,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1095_ABSOLUTE_Volatility_2023-04-30.pdf,../Hansainvest/DE000A2QJK50/HJB_1095_ABSOLUTE_Volatility_2023-04-30.pdf,b3694dc5268d15ad7d4e4a56a68bfc8d,547514
DE000A0NAU29,Prospectus,03/29/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AEQUO_GLOBAL_29_03_2023.pdf,../Hansainvest/DE000A0NAU29/VKP_AEQUO_GLOBAL_29_03_2023.pdf,f890620d8ba660fcb998892f4930579f,1111360
DE000A0NAU29,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1977_AEQUO_GLOBAL_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A0NAU29/Jahresbericht_1977_AEQUO_GLOBAL_Bericht_2023-06-30_Layout_PDF.pdf,0424d5a103408d7ee973dac09db8cf21,1498699
DE000A0NAU29,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1977_AEQUO_GLOBAL_Bericht_2023-12-31_Layout_PDF.pdf,../Hansainvest/DE000A0NAU29/HJB_1977_AEQUO_GLOBAL_Bericht_2023-12-31_Layout_PDF.pdf,dd59a98b74c2a26dbc8df3b5934cd2f1,927045
DE000A0MS7K3,Prospectus,01/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AES_Rendite_Selekt_15_01_2023.pdf,../Hansainvest/DE000A0MS7K3/VKP_AES_Rendite_Selekt_15_01_2023.pdf,6f4a684f1ad81ba7fde54a9cb7c6a994,1176306
DE000A0MS7K3,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1940_AES_Rendite_Selekt_2022-12-31.pdf,../Hansainvest/DE000A0MS7K3/JB_1940_AES_Rendite_Selekt_2022-12-31.pdf,b9378c2a27efdb6b2bcd1db735ba4421,1895198
DE000A0MS7K3,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1940_AES_Rendite_Selekt_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A0MS7K3/HJB_1940_AES_Rendite_Selekt_Bericht_2023-06-30_Layout_PDF.pdf,21b04c161160a28d388f46ec5142b8de,1491539
DE000A0MS7J5,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AES_Selekt_A1_01_01_2023.pdf,../Hansainvest/DE000A0MS7J5/VKP_AES_Selekt_A1_01_01_2023.pdf,448af4e57ec1776d4f804801073ecca9,1037721
DE000A0MS7J5,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1953_AES_Selekt_A1_2022-12-31.pdf,../Hansainvest/DE000A0MS7J5/JB_1953_AES_Selekt_A1_2022-12-31.pdf,3abc7c388625e376d525a725fd60b3a5,1309930
DE000A0MS7J5,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1953_AES_Selekt_A1_Bericht_2023-06-30.pdf,../Hansainvest/DE000A0MS7J5/HJB_1953_AES_Selekt_A1_Bericht_2023-06-30.pdf,68f527129200e9e81ccea63dca325446,675408
DE000A111ZD6,Prospectus,01/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AES_Strategie_Defensiv_15_01_2023.pdf,../Hansainvest/DE000A111ZD6/VKP_AES_Strategie_Defensiv_15_01_2023.pdf,815f97561f99aa34ae3ecf4e83da9431,1199588
DE000A111ZD6,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1941_AES_Strategie_Defensiv_2022-12-31.pdf,../Hansainvest/DE000A111ZD6/JB_1941_AES_Strategie_Defensiv_2022-12-31.pdf,25db2eaa207aa8aecfb98055cd4fb2b2,1611572
DE000A111ZD6,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1941_AES_Strategie_Defensiv_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A111ZD6/HJB_1941_AES_Strategie_Defensiv_Bericht_2023-06-30_Layout_PDF.pdf,850d6d2342f9e4148e26b345a0b605a3,1122021
DE000A2JQJC8,Prospectus,02/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,../Hansainvest/DE000A2JQJC8/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,6abb6a6da40a63ced76d2437ecddebcd,1552808
DE000A2JQJC8,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2JQJC8/JB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2022-12-31.pdf,08a415dbe1f01f5e83436bb46ccd4f99,3059717
DE000A2JQJC8,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2JQJC8/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,a66e5c61587c1e8e228a99886daa4f1c,792316
DE000A2PE006,Prospectus,02/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,../Hansainvest/DE000A2PE006/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,6abb6a6da40a63ced76d2437ecddebcd,1552808
DE000A2PE006,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2PE006/JB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2022-12-31.pdf,08a415dbe1f01f5e83436bb46ccd4f99,3059717
DE000A2PE006,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2PE006/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,a66e5c61587c1e8e228a99886daa4f1c,792316
DE000A2PE030,Prospectus,02/01/2024,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,../Hansainvest/DE000A2PE030/VKP_AFB_Global_Equity_Select_01_02_2024.pdf,6abb6a6da40a63ced76d2437ecddebcd,1552808
DE000A2PE030,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2PE030/JB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2022-12-31.pdf,08a415dbe1f01f5e83436bb46ccd4f99,3059717
DE000A2PE030,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2PE030/HJB_1805_Aktienfonds_fuer_Beteiligungsunternehmen_Bericht_2023-06-30.pdf,a66e5c61587c1e8e228a99886daa4f1c,792316
DE000A2JJ2Z6,Prospectus,09/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AI_US_Dynamic_01_09_2023.pdf,../Hansainvest/DE000A2JJ2Z6/VKP_AI_US_Dynamic_01_09_2023.pdf,7065b8e27316e53836f0b7ab56a3926d,1338309
DE000A2JJ2Z6,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1876_AI_US_Dynamic_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A2JJ2Z6/Jahresbericht_1876_AI_US_Dynamic_Bericht_2023-06-30_Layout_PDF.pdf,9df2877d15b4052c7eb40d204482826a,1798766
DE000A2JJ2Z6,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1876_AI_US_Dynamic_Bericht_2023-12-31_Layout_PDF.pdf,../Hansainvest/DE000A2JJ2Z6/HJB_1876_AI_US_Dynamic_Bericht_2023-12-31_Layout_PDF.pdf,fc257c5b533fd9d1daf3bbd60426d455,1150273
DE000A2JJ206,Prospectus,09/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AI_US_Dynamic_01_09_2023.pdf,../Hansainvest/DE000A2JJ206/VKP_AI_US_Dynamic_01_09_2023.pdf,7065b8e27316e53836f0b7ab56a3926d,1338309
DE000A2JJ206,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1876_AI_US_Dynamic_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A2JJ206/Jahresbericht_1876_AI_US_Dynamic_Bericht_2023-06-30_Layout_PDF.pdf,9df2877d15b4052c7eb40d204482826a,1798766
DE000A2JJ206,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1876_AI_US_Dynamic_Bericht_2023-12-31_Layout_PDF.pdf,../Hansainvest/DE000A2JJ206/HJB_1876_AI_US_Dynamic_Bericht_2023-12-31_Layout_PDF.pdf,fc257c5b533fd9d1daf3bbd60426d455,1150273
DE000A1W2BV7,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AIRC_BEST_OF_US_01_01_2023.pdf,../Hansainvest/DE000A1W2BV7/VKP_AIRC_BEST_OF_US_01_01_2023.pdf,5dc961571383cd2161fd0a4dc8af8296,1311718
DE000A1W2BV7,Annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1890_AIRC_BEST_OF_US_Bericht_2023-09-30.pdf,../Hansainvest/DE000A1W2BV7/Jahresbericht_1890_AIRC_BEST_OF_US_Bericht_2023-09-30.pdf,9a7a3f563d616cde8e9c4f48d1a4e3a5,1629176
DE000A1W2BV7,Semi annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht-1890-AIRC-BEST-OF-US-Bericht-2023-03-31-Layout-PDF.pdf,../Hansainvest/DE000A1W2BV7/Halbjahresbericht-1890-AIRC-BEST-OF-US-Bericht-2023-03-31-Layout-PDF.pdf,887d3d88aed5a821a8e85d5e7d89ca4d,961036
DE000A1W2BT1,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_AIRC_BEST_OF_US_01_01_2023.pdf,../Hansainvest/DE000A1W2BT1/VKP_AIRC_BEST_OF_US_01_01_2023.pdf,5dc961571383cd2161fd0a4dc8af8296,1311718
DE000A1W2BT1,Annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1890_AIRC_BEST_OF_US_Bericht_2023-09-30.pdf,../Hansainvest/DE000A1W2BT1/Jahresbericht_1890_AIRC_BEST_OF_US_Bericht_2023-09-30.pdf,9a7a3f563d616cde8e9c4f48d1a4e3a5,1629176
DE000A1W2BT1,Semi annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht-1890-AIRC-BEST-OF-US-Bericht-2023-03-31-Layout-PDF.pdf,../Hansainvest/DE000A1W2BT1/Halbjahresbericht-1890-AIRC-BEST-OF-US-Bericht-2023-03-31-Layout-PDF.pdf,887d3d88aed5a821a8e85d5e7d89ca4d,961036
DE000A2P3XG8,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ALAP_01_01_2023.pdf,../Hansainvest/DE000A2P3XG8/VKP_ALAP_01_01_2023.pdf,0309384b3237357d516cd70b23e4e0ca,1277311
DE000A2P3XG8,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1874_ALAP_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A2P3XG8/Jahresbericht_1874_ALAP_Bericht_2023-06-30_Layout_PDF.pdf,cfb487742676e44ba8dc13946afdcba9,1464995
DE000A2P3XG8,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1874_ALAP_Bericht_2023-12-31_Layout_PDF.pdf,../Hansainvest/DE000A2P3XG8/HJB_1874_ALAP_Bericht_2023-12-31_Layout_PDF.pdf,6b7763c5c9130dcdfe16779d49a19fba,663105
DE000A2P3XH6,Prospectus,01/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ALAP_01_01_2023.pdf,../Hansainvest/DE000A2P3XH6/VKP_ALAP_01_01_2023.pdf,0309384b3237357d516cd70b23e4e0ca,1277311
DE000A2P3XH6,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1874_ALAP_Bericht_2023-06-30_Layout_PDF.pdf,../Hansainvest/DE000A2P3XH6/Jahresbericht_1874_ALAP_Bericht_2023-06-30_Layout_PDF.pdf,cfb487742676e44ba8dc13946afdcba9,1464995
DE000A2P3XH6,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1874_ALAP_Bericht_2023-12-31_Layout_PDF.pdf,../Hansainvest/DE000A2P3XH6/HJB_1874_ALAP_Bericht_2023-12-31_Layout_PDF.pdf,6b7763c5c9130dcdfe16779d49a19fba,663105
DE000A2P3XD5,Prospectus,07/21/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_All_Asset_Allocation_Fund_HI_21_07_2023.pdf,../Hansainvest/DE000A2P3XD5/VKP_All_Asset_Allocation_Fund_HI_21_07_2023.pdf,a6c09a77a759f8512cc3f39852ff82f7,1368201
DE000A2P3XD5,Annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_6044_All_Asset_Allocation_Fund_HI_Bericht_2023-03-31_Layout_PDF_12.pdf,../Hansainvest/DE000A2P3XD5/Jahresbericht_6044_All_Asset_Allocation_Fund_HI_Bericht_2023-03-31_Layout_PDF_12.pdf,3d35659f0746aa3b8cd0535d3b2b26e1,1599323
DE000A2P3XD5,Semi annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6044_All_Asset_Allocation_Fund_-_HI_2023-09-30.pdf,../Hansainvest/DE000A2P3XD5/HJB_6044_All_Asset_Allocation_Fund_-_HI_2023-09-30.pdf,bcda076c7a07e03dfc2ab646884b5d77,665387
DE000A0YJL51,Prospectus,07/21/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_All_Asset_Allocation_Fund_HI_21_07_2023.pdf,../Hansainvest/DE000A0YJL51/VKP_All_Asset_Allocation_Fund_HI_21_07_2023.pdf,a6c09a77a759f8512cc3f39852ff82f7,1368201
DE000A0YJL51,Annual report,03/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_6044_All_Asset_Allocation_Fund_HI_Bericht_2023-03-31_Layout_PDF_12.pdf,../Hansainvest/DE000A0YJL51/Jahresbericht_6044_All_Asset_Allocation_Fund_HI_Bericht_2023-03-31_Layout_PDF_12.pdf,3d35659f0746aa3b8cd0535d3b2b26e1,1599323
DE000A0YJL51,Semi annual report,09/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6044_All_Asset_Allocation_Fund_-_HI_2023-09-30.pdf,../Hansainvest/DE000A0YJL51/HJB_6044_All_Asset_Allocation_Fund_-_HI_2023-09-30.pdf,bcda076c7a07e03dfc2ab646884b5d77,665387
DE000A0MYEE7,Prospectus,07/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_ALPHA_TOP_SELECT_01_07_2023.pdf,../Hansainvest/DE000A0MYEE7/VKP_ALPHA_TOP_SELECT_01_07_2023.pdf,b921a0801ee8ad0323869c5cd042d09e,1314781
DE000A0MYEE7,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6082_ALPHA_TOP_SELECT_dynamic_2022-12-31.pdf,../Hansainvest/DE000A0MYEE7/JB_6082_ALPHA_TOP_SELECT_dynamic_2022-12-31.pdf,3b8eea7d115f1d28966465e6a6246945,1080308
DE000A0MYEE7,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6082_ALPHA_TOP_SELECT_dynamic_Bericht_2023-06-30.pdf,../Hansainvest/DE000A0MYEE7/HJB_6082_ALPHA_TOP_SELECT_dynamic_Bericht_2023-06-30.pdf,45b3512d9d2e5eac3fd7a1bc8c6205d5,641576
DE000ANTE1A3,Prospectus,09/18/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/antea_InvAG_18_09_2023.pdf,../Hansainvest/DE000ANTE1A3/antea_InvAG_18_09_2023.pdf,0ce0e3b2e75921f5b225830da26b592b,2399432
DE000ANTE1A3,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB-antea_06_2023.pdf,../Hansainvest/DE000ANTE1A3/JB-antea_06_2023.pdf,d2edcc661be6b7f01d188082c960a68b,896330
DE000ANTE1A3,Semi annual report,12/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB-antea_12_2023.pdf,../Hansainvest/DE000ANTE1A3/HJB-antea_12_2023.pdf,4300416528ebd94b2107913aab3362c0,282736
DE000ANTE1V9,Prospectus,09/18/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/antea_InvAG_18_09_2023.pdf,../Hansainvest/DE000ANTE1V9/antea_InvAG_18_09_2023.pdf,0ce0e3b2e75921f5b225830da26b592b,2399432
DE000ANTE1V9,Annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB-antea_06_2023.pdf,../Hansainvest/DE000ANTE1V9/JB-antea_06_2023.pdf,d2edcc661be6b7f01d188082c960a68b,896330
